gene	Mouse_vs_Human	Monkey_vs_Human	Monkey_vs_Mouse	MonkeyD_vs_Human	MonkeyC_vs_Human	MonkeyB_vs_Human
ATAT1	0.59293548347564	0.988593858815485	0.62754079804331	0.988593858815485	0.972443637806322	0.59293548347564
ATCAY	-0.236064381456574	0.975185886566284	0.904246290766131	0.975185886566284	0.961936852312019	0.236064381456574
ATE1	0.449203339685265	-0.560458843994772	0.157822663529197	-0.560458843994772	0.248660313782057	0.449203339685265
ATG2A	-0.744034859562836	0.517334531968584	0.5093122412202	0.517334531968584	0.331618219535312	0.744034859562836
ATG2B	0.527509223360085	0.807608667894725	0.854898158737735	0.807608667894725	0.250420665351601	0.527509223360085
ATG3	-0.314823056461746	0.772961466162651	0.20345018568555	0.772961466162651	0.457985087798444	0.314823056461746
ATG4B	0.908243051479337	0.816612093361201	0.232393250444659	0.816612093361201	0.960810984051838	0.908243051479337
ATG5	0.365419032899721	0.657322953219589	0.242576748499076	0.657322953219589	0.713564811454486	-0.365419032899721
ATG7	-0.166780444240185	0.718278906905359	0.973577756908894	0.718278906905359	-0.127924868022162	-0.166780444240185
ATIC	0.368943255239219	-0.87500137132384	-0.250259396011882	-0.87500137132384	-0.39232986562169	-0.368943255239219
ATL1	0.745943175543243	0.972119010592357	0.717574949602055	0.972119010592357	0.907794483841518	0.745943175543243
ATL3	-0.172455066770234	-0.0220919975276484	0.463393078881411	-0.0220919975276484	0.52539996086661	0.172455066770234
ATOX1	0.563268426273722	-0.539786634772222	-0.0595945414065864	-0.539786634772222	-0.129230193841178	0.563268426273722
ATP13A1	-0.508762234811717	0.805312787687787	0.333706008932507	0.805312787687787	0.279719620367915	0.508762234811717
ATP1A1	0.595922757311163	0.512061764565782	0.30391970273096	0.512061764565782	0.506994935436589	0.595922757311163
ATP1B1	-0.36167430470944	0.883539493235622	0.775230621828527	0.883539493235622	0.542065442895444	0.36167430470944
ATP1B2	-0.134782155658171	-0.174389511044164	0.736544886398471	-0.174389511044164	0.25585201343585	-0.134782155658171
ATP2A2	0.302669718509997	0.773492909062894	-0.406254589629281	0.773492909062894	-0.595432512692198	-0.302669718509997
ATP2A3	0.535080968686272	0.592925033443812	0.477194436580865	0.592925033443812	0.616291665193467	0.535080968686272
ATP2B1	0.102732205743796	0.0978086975180224	0.267242169445644	0.0978086975180224	0.278941051019293	-0.102732205743796
ATP2B2	0.892508254383205	0.978795768876178	-0.089872641923882	0.978795768876178	-0.869301116454469	0.892508254383205
ATP2B3	-0.790919081939585	0.969844054753981	-0.114414962509216	0.969844054753981	0.982700698879385	0.790919081939585
ATP2B4	0.269081916076423	0.918012146763071	0.758048284767565	0.918012146763071	0.961269887028674	0.269081916076423
ATP2C1	-0.16888325306617	0.228211642981172	0.840104477196314	0.228211642981172	0.410741841110338	0.16888325306617
ATP6AP1	-0.772069405619569	-0.31783434719119	-0.646938484673072	-0.31783434719119	-0.658414216841086	-0.772069405619569
ATP6V0A1	0.523097301535246	0.712822221914992	0.812948555664973	0.712822221914992	0.646336719940951	-0.523097301535246
ATP6V0C	0.504901923592624	0.806529400504247	-0.00938723908522262	0.806529400504247	0.692903688147757	0.504901923592624
ATP6V0D1	0.515401843521672	0.798655065493984	0.865315205492698	0.798655065493984	0.480458566178771	-0.515401843521672
ATP6V1B2	0.0767259329614663	0.0165292671823842	0.19945903213425	0.0165292671823842	0.376424480646108	0.0767259329614663
ATP6V1C1	-0.149338808862121	0.948212359690737	0.864655799617023	0.948212359690737	0.918029037597637	0.149338808862121
ATP6V1D	0.798248370836731	0.982598069528446	0.908264760784471	0.982598069528446	0.976922633747635	0.798248370836731
ATP6V1E1	-0.495622210624637	0.923698708108077	0.046609903471216	0.923698708108077	0.903026373566765	0.495622210624637
ATP6V1F	-0.299896802329767	0.77334692694605	-0.94901775140259	0.77334692694605	0.521564746763198	-0.299896802329767
ATP6V1G1	-0.686811972817396	0.192202321253275	-0.327292451793407	0.192202321253275	0.00454652890560692	0.686811972817396
ATP8A1	-0.0957468581301203	0.66709700290661	0.525574679044508	0.66709700290661	0.89330255326047	-0.0957468581301203
ATP8A2	-0.484281526039255	0.681349770283536	0.696584965313766	0.681349770283536	0.532693362832168	0.484281526039255
ATP9A	0.790787728265463	0.921629271124534	0.442399910610077	0.921629271124534	0.903666935293061	0.790787728265463
ATPAF1	-0.718378209898452	0.478128861113181	0.421329962614912	0.478128861113181	0.691128474885833	0.718378209898452
ATRN	0.178931369478569	0.152408081336359	0.983838774782137	0.152408081336359	0.453767025795836	0.178931369478569
ATRX	0.0700169734639477	0.948823235717583	-0.00876818234756825	0.948823235717583	0.899818636596989	-0.0700169734639477
ATXN10	0.193647104629181	0.614181673726788	0.744990447617293	0.614181673726788	0.490501990220407	0.193647104629181
ATXN2	0.262100102444683	-0.69870852275559	-0.639244590684112	-0.69870852275559	-0.128911994556341	-0.262100102444683
ATXN2L	-0.0518940267989611	0.818192516643061	0.49588911754492	0.818192516643061	0.798271729968948	-0.0518940267989611
AUH	-0.492714714780363	0.828175063368602	-0.108474840715826	0.828175063368602	0.915524789206605	0.492714714780363
AVL9	-0.210436870060977	0.923892697681206	0.692152408487476	0.923892697681206	0.776060322928039	-0.210436870060977
B2M	0.290197824445807	-0.678995751883225	0.00216569721252234	-0.678995751883225	0.653673678428817	-0.290197824445807
BAG5	0.353740917181937	0.404318954481368	0.222089951662083	0.404318954481368	0.820348147752707	0.353740917181937
BAG6	-0.357498941693929	0.730071428185724	0.361765946616028	0.730071428185724	0.789353889426402	0.357498941693929
BASP1	0.468472525105461	0.572591854526284	-0.0291961394943	0.572591854526284	0.068982644306786	0.468472525105461
BAX	-0.920988347094554	0.302120146744733	0.788898689241738	0.302120146744733	0.149968930039525	0.920988347094554
BAZ1B	-0.677597474309547	0.798532125350811	-0.272300773099549	0.798532125350811	0.29819286380343	-0.677597474309547
BCAM	-0.885601480479526	-0.649960588717916	-0.764096587457813	-0.649960588717916	0.596116797387007	0.885601480479526
BCAN	0.0729624037176311	0.812691668784603	-0.390275688679253	0.812691668784603	0.434939049433145	0.0729624037176311
BCAP31	0.393229430005131	0.624175964973692	-0.0774540344512727	0.624175964973692	0.52011185154649	-0.393229430005131
BCAR1	0.532474617608762	-0.0594835044661442	0.464246270288304	-0.0594835044661442	0.238301451195603	0.532474617608762
BCAS1	-0.179726278378578	0.922581614030484	0.759603465138293	0.922581614030484	0.81156397884151	0.179726278378578
BCAS3	-0.0983934566634805	0.847118268031862	0.695472279492021	0.847118268031862	0.428313346960861	-0.0983934566634805
BCAT1	-0.520132847628517	0.423666165825947	0.0774659717752691	0.423666165825947	0.566307262742836	0.520132847628517
BCAT2	0.629838900359525	0.825168133862399	-0.357875455655372	0.825168133862399	0.902552191423894	0.629838900359525
BCKDHB	0.220564743219767	0.18258358929528	0.534849597584801	0.18258358929528	-0.851993791768344	-0.220564743219767
BCL2L13	-0.831863262436756	0.906391185020269	-0.20989495323743	0.906391185020269	-0.802683538267992	-0.831863262436756
BCLAF1	-0.440027284261567	0.924451715407169	0.867203076747872	0.924451715407169	0.720650713116331	0.440027284261567
BCR	0.61789470881878	0.779134000408243	0.56265116815827	0.779134000408243	0.393476478534637	0.61789470881878
BCS1L	-0.475475791325794	0.234415074986574	0.981664407237895	0.234415074986574	0.118572543852321	0.475475791325794
BDH1	0.359016176442856	0.686260019264297	-0.808764635975229	0.686260019264297	0.973633901819858	0.359016176442856
BECN1	-0.697464196970938	-0.626615534711728	0.484791609468064	-0.626615534711728	-0.538485398897494	0.697464196970938
BEGAIN	0.289015783240817	0.381592954382689	0.808769660058797	0.381592954382689	0.335157269901533	0.289015783240817
BICD2	0.527383718806865	-0.644266411615137	0.033475045798351	-0.644266411615137	0.338956321315329	-0.527383718806865
BID	0.323137741851769	-0.655684817390296	0.0388624775918495	-0.655684817390296	0.240191728497044	0.323137741851769
BIN1	0.583382720975444	0.592150989583822	-0.529388142248791	0.592150989583822	0.677801056669153	-0.583382720975444
BLMH	-0.568069901153475	-0.0437252074761253	0.864690755666457	-0.0437252074761253	-0.512724301091616	-0.568069901153475
BLOC1S2	-0.817002668351522	0.648812454663356	0.176322154850463	0.648812454663356	-0.148816667047313	0.817002668351522
BLVRA	-0.261713227631167	0.993686919093296	0.37785264544823	0.993686919093296	0.69244314544701	-0.261713227631167
BLVRB	0.427795235219997	0.225888700699436	0.932717284555566	0.225888700699436	-0.143555631204721	-0.427795235219997
BMPR2	-0.11343602537209	0.226020822069736	0.44101867384014	0.226020822069736	0.0821777385742441	-0.11343602537209
BNIP1	-0.809113339731957	0.125276028392817	-0.129972556595255	0.125276028392817	0.546762536971313	0.809113339731957
BPGM	-0.174045156532302	0.616815889496039	0.0849692705109682	0.616815889496039	0.00886501829484008	-0.174045156532302
BPHL	0.0863123013558554	0.0114885860355015	0.235601946851864	0.0114885860355015	-0.438682123903459	-0.0863123013558554
BPNT1	-0.705238548811303	0.047765619095423	-0.0043768885068801	0.047765619095423	0.0170898483645686	-0.705238548811303
BRAF	-0.219534840392219	0.780144530975294	0.20112792102066	0.780144530975294	0.681192867940408	0.219534840392219
BRCC3	-0.509281810867567	-0.808786787087584	0.131734932361347	-0.808786787087584	-0.234394366129448	-0.509281810867567
BRD4	-0.11187048068967	0.86838347096973	0.90574344693816	0.86838347096973	0.369170375783091	0.11187048068967
BRI3BP	-0.943887258439213	-0.667455527392353	0.604709484885999	-0.667455527392353	-0.784717204069329	-0.943887258439213
BRINP1	0.370595525155546	0.694757385509424	0.959659216179502	0.694757385509424	0.512869815652667	-0.370595525155546
BRINP2	0.209567299020104	0.218228502794861	0.93088240708983	0.218228502794861	0.523278060598248	0.209567299020104
BROX	-0.328369287543991	0.695373663650941	-0.251562034631357	0.695373663650941	0.780235624882817	0.328369287543991
BRSK2	-0.368692125571745	-0.677377083279272	-0.0738141594223481	-0.677377083279272	-0.271631527357493	-0.368692125571745
BSDC1	-0.183009590758631	0.851598214808236	-0.626131395753924	0.851598214808236	-0.64150478949401	0.183009590758631
BSG	0.706633274797369	0.963604451427937	-0.529959164996051	0.963604451427937	-0.122704445211967	0.706633274797369
BSN	0.0293465256706301	0.381614309024879	0.489351373808187	0.381614309024879	0.815039770697372	-0.0293465256706301
BTBD17	0.72512065562302	0.854254442030829	0.502951439248808	0.854254442030829	0.901976282081281	0.72512065562302
BTF3L4	-0.710872020428046	0.469350576487524	-0.536619497737929	0.469350576487524	0.602934099316173	0.710872020428046
BUD31	0.103747455513839	0.359138730283595	0.578118113939431	0.359138730283595	0.988590268385596	0.103747455513839
BZW1	-0.151200747294299	-0.419449351978028	-0.236761823752167	-0.419449351978028	0.907746158396874	0.151200747294299
BZW2	0.284901097213882	-0.0661076472263707	-0.642554470157745	-0.0661076472263707	0.303186062734358	0.284901097213882
C1QBP	0.474209766951709	-0.31220912910216	0.73500157371008	-0.31220912910216	-0.295873167699692	-0.474209766951709
C1QC	0.531023461056456	-0.881024548686657	0.9611224045696	-0.881024548686657	-0.88766651104378	0.531023461056456
C1QTNF4	-0.990366283008968	0.589688772122889	-0.101679790941962	0.589688772122889	0.56675304123737	0.990366283008968
C2CD2L	0.882636197561672	0.979478514215859	0.699459262563885	0.979478514215859	0.995526522205129	0.882636197561672
C2CD5	0.768796986693656	-0.211859109271203	0.40696075483561	-0.211859109271203	-0.827985049764823	-0.768796986693656
C3	0.346511453856579	0.100133291474257	0.200464380163143	0.100133291474257	0.762174424511564	0.346511453856579
CAB39	-0.669648647044697	0.743609689683921	0.784235142029944	0.743609689683921	0.84738514545591	0.669648647044697
CAB39L	0.856591863762707	0.912924087152917	0.024732030073747	0.912924087152917	0.955285834190124	0.856591863762707
CACNA1A	-0.413031073618903	-0.88541287414883	-0.71386442516287	-0.88541287414883	0.595707576272883	0.413031073618903
CACNA1B	-0.0373345712594128	-0.714321677476165	0.75007129552656	-0.714321677476165	-0.736723221626941	-0.0373345712594128
CACNA1E	-0.125248686623372	0.821621372930207	0.990852204172217	0.821621372930207	0.372029261596332	0.125248686623372
CACNA2D1	0.338694516279951	0.630676093407777	-0.727623889839575	0.630676093407777	0.636109620097715	0.338694516279951
CACNA2D2	-0.78766913549037	0.918033200460618	-0.334208738381307	0.918033200460618	0.888203138472754	0.78766913549037
CACNA2D3	0.847102633599779	0.984199612524003	0.731393724835877	0.984199612524003	0.932730525654063	0.847102633599779
CACNB1	-0.409040932707297	0.374102218346432	0.902440633629677	0.374102218346432	0.505498678916539	0.409040932707297
CACNB3	-0.372814570631969	0.0287756204454381	0.708944327879313	0.0287756204454381	0.389691956121027	-0.372814570631969
CACNG2	-0.504668646624991	-0.0798862760788353	0.132464610245317	-0.0798862760788353	-0.476951843351392	0.504668646624991
CACNG3	0.623817673289002	0.719895882774531	0.929962113673777	0.719895882774531	0.77715040871042	0.623817673289002
CACNG8	-0.707260450644865	0.944173827521807	0.975411755298795	0.944173827521807	0.909436779265069	0.707260450644865
CACYBP	0.0968383650304211	0.569882588210933	-0.0474993208978311	0.569882588210933	0.291922627216621	0.0968383650304211
CAD	-0.756734088308945	0.97184726647824	-0.885272992923321	0.97184726647824	0.846405079927667	0.756734088308945
CADM1	-0.00539765903907902	0.255414703211459	-0.373619500230311	0.255414703211459	0.350398895015565	-0.00539765903907902
CADM2	0.259559386689506	0.986785657100809	0.979583015297348	0.986785657100809	0.890790002995251	-0.259559386689506
CADM4	-0.572697681233366	0.102820248772947	0.255709726774537	0.102820248772947	-0.727563002905764	-0.572697681233366
CADPS2	-0.88749789426288	0.909523604700441	-0.477949284036614	0.909523604700441	0.991479895116824	0.88749789426288
CALB2	0.200869256237159	-0.438775724005895	0.734094913047992	-0.438775724005895	-0.10215972656301	0.200869256237159
CALCOCO1	0.2365973134456	0.169000459579235	0.829449297573183	0.169000459579235	0.657741655532397	-0.2365973134456
CALM1	-0.0371520302134154	0.467008828664805	-0.0918761482079774	0.467008828664805	0.0766337435772052	-0.0371520302134154
CALR	-0.649755977116734	0.86002174918665	0.533019742325448	0.86002174918665	0.226481432787123	0.649755977116734
CAMK1	0.710945105763534	0.983047560004528	0.0916460292315723	0.983047560004528	0.980373010961118	0.710945105763534
CAMK1D	-0.913593272510667	0.908992540921594	0.635900875031489	0.908992540921594	0.959497662727584	0.913593272510667
CAMK2A	0.483095148831209	0.995920997029062	0.995181533793537	0.995920997029062	0.93536658975082	0.483095148831209
CAMK2B	-0.590606435463996	0.759327464947369	0.746664910435352	0.759327464947369	0.668709977427032	0.590606435463996
CAMK2G	0.619989394135763	0.86345438004506	0.514254233306231	0.86345438004506	0.932418591418224	0.619989394135763
CAMK4	0.011511263684131	0.821623705533283	0.902050404349642	0.821623705533283	0.767704500439772	-0.011511263684131
CAMKK1	-0.492361363846709	0.772191688789074	-0.305488400304695	0.772191688789074	-0.222091992975428	-0.492361363846709
CAMKV	-0.961362561462044	0.994666910191271	0.979335172920381	0.994666910191271	0.934527327216954	0.961362561462044
CAMSAP1	0.881893463101624	0.934202370485293	0.938304907817469	0.934202370485293	0.897302119515825	0.881893463101624
CAMSAP2	-0.762873851203469	0.574313116039255	0.75372506091933	0.574313116039255	0.611142749599612	0.762873851203469
CAMSAP3	0.628273250946162	0.976323229695175	0.687768922311442	0.976323229695175	0.684482222159521	0.628273250946162
CAND1	0.506577878098549	-0.010967221330099	-0.340155165454713	-0.010967221330099	-0.87249876988211	-0.506577878098549
CAND2	0.864024223502577	0.958338882862369	-0.500331703986058	0.958338882862369	0.822219311823404	0.864024223502577
